D (m),L (m),P (kPa),G (kg m-2s-1),Tin (C),Xe (-),CHF (kW m-2)
0.010167937,1.032423422,14350.2473,1978.889585,197.1940366,-0.055109928,3274.668671
0.010167939,3.021950185,15128.46743,4381.759556,246.2152901,0.104139259,2393.429561
0.010171048,2.802348496,4975.681404,301.2874389,241.3384306,0.943206012,421.2355358
0.010172369,1.033732424,14219.26418,1977.1225,199.257786,-0.052917776,3046.100101
0.010172967,2.018675009,19280.26739,472.349372,100.7419108,0.251575451,804.2765858
0.010184974,1.921574099,15777.58241,1328.002449,127.6943689,0.015166891,1735.795083
0.010185293,1.037864469,2266.9553,201.8727553,134.2609402,0.828981442,983.615213
0.010188504,0.999632597,2652.622537,490.1120529,68.42121078,0.772969448,2507.886874
0.010189814,2.100219874,441.6556505,237.8230487,102.103511,0.855225424,576.9998907
0.010195471,3.110011073,15509.27774,2833.466654,320.481192,0.271465376,1037.810254
0.010196307,5.134191974,11689.35045,4760.022094,217.7017369,0.138969673,1544.280286
0.010196493,2.048647919,13310.92612,2296.589833,120.9794584,-0.017049812,2746.695711
0.01019659,3.085332866,11889.8564,1126.599612,232.5123267,0.377915972,1005.62563
0.010196952,0.960601831,1831.806828,829.2029776,113.9632981,0.552098912,3077.587219
0.010197018,3.074102115,16931.01909,2522.322319,348.4424698,0.321626662,843.59148
0.010197518,1.020811183,7293.98503,716.6038235,211.4963315,0.594893279,2433.928486
0.010198078,1.216773523,1763.814732,1277.502725,123.6131498,0.425210992,3118.133755
0.010204367,4.085946915,15507.36683,2799.067005,312.1425973,0.244595058,775.4757796
0.010205071,4.762499918,16260.46203,370.8842059,239.6948382,0.811475736,231.944671
0.010205686,1.00938597,14027.60982,1296.477259,122.2875022,-0.018261679,3396.033738
0.010207022,2.065262626,12004.00303,435.5396149,97.87841149,0.669943999,976.1352296
0.010210769,2.86966877,17889.90293,1185.935394,307.4216576,0.371302702,442.647347
0.01021588,0.997893291,15554.85756,842.8628797,106.0668681,0.046515303,2529.182456
0.010216576,0.980448876,1747.936827,813.1415071,111.2687961,0.547336647,2978.490613
0.010218333,3.747334782,10017.7955,2057.555203,286.4949526,0.311241178,766.5295017
0.010219349,3.627729323,6653.412431,1384.729462,264.3491689,0.56481132,972.2079414
0.010219916,1.886434269,9891.578312,2647.187532,159.1204519,0.06400995,2726.430505
0.01022001,3.895268901,17051.82022,797.4768884,162.4022696,0.318492629,692.0500379
0.010221928,2.089112995,14180.01751,872.9477829,205.478249,0.300676108,1103.450839
0.010223256,1.012646383,16128.07283,905.6910934,125.8215122,0.067747585,2736.06852
0.010223942,3.732431878,11991.16642,1407.770763,62.1596049,0.212188436,1419.409448
0.01022639,0.618495949,612.705758,301.5525362,44.33771134,0.532580046,2086.487221
0.010229631,5.18615077,15805.55623,3639.919204,309.3287972,0.352119616,902.7630748
0.010236952,6.094270998,11973.63592,2727.951776,286.2566785,0.292070665,610.8587004
0.010237558,4.880985989,14358.03683,448.8160133,243.2546591,0.65227676,289.721759
0.01023857,1.876936856,11869.39228,363.3671011,178.1538994,0.722285767,782.943268
0.0102407,1.003022074,10440.20093,2147.418972,132.1145185,-0.02227594,4194.317731
0.010243419,0.965552101,2370.839544,390.2094582,58.41426499,0.762420334,2065.181807
0.010244922,2.123074817,8738.254681,388.8380222,87.48907669,0.722966177,986.7253435
0.010246043,1.478951759,2210.761897,726.5420666,96.60254414,0.636191573,2036.88625
0.010246419,3.041361794,5302.666372,1153.517471,243.9324791,0.59683891,1068.875293
0.010248155,1.000390057,3295.707818,479.1651225,75.52848239,0.772227675,2449.353177
0.010248185,3.957334055,17956.3465,922.3275436,176.2531334,0.277307483,764.7216353
0.010248496,3.998121143,14279.68887,869.1641793,183.1055704,0.345991568,753.6449238
0.010248997,0.613741075,213.0440291,345.1262627,39.46671394,0.425998788,1809.163431
0.010254309,6.393161508,13322.53109,1529.536416,323.325253,0.379683318,354.8850735
0.010256025,2.045535715,5042.178714,2804.740389,146.3846028,0.22968455,3186.937309
0.010256483,1.016034056,10098.04966,289.3209347,117.7849162,0.828777362,1414.589789
0.010257136,0.596321597,1399.696899,1302.121796,100.1626895,0.250446254,4975.54838
0.010257197,4.91322983,9775.544886,3766.913632,297.8870924,0.33723316,1063.12966
0.010257291,0.579960693,1124.391417,649.8269874,71.03860063,0.488567495,4030.96638
0.010260747,2.05323745,9575.593885,842.9583097,106.6524414,0.466054955,1703.112413
0.01026179,1.005756932,7369.989295,482.3925325,184.204171,0.803657979,1953.220287
0.010262392,3.546824517,4909.937274,332.8170816,86.98499769,0.935406454,541.2579566
0.010263209,4.933080757,15702.65516,3690.930444,306.031833,0.350382392,862.9751563
0.0102647,0.98643729,392.3876968,58.46262812,58.12831623,0.85529973,339.0943375
0.010266923,3.14845328,16513.89307,982.0243736,245.2809374,0.288361726,747.6212064
0.010267195,2.998752408,9545.628538,5332.205874,211.5212864,0.056785666,2458.686454
0.010269052,0.991944081,13625.69927,716.5512821,181.7620866,0.16792957,1778.714998
0.010270892,2.893229722,18317.44218,4245.492138,317.0827101,0.294820077,1400.042066
0.010273125,3.051667315,16611.69255,1300.838141,218.1831751,0.231645474,864.6336896
0.010275388,2.037784371,17509.19532,1542.343369,317.3677528,0.112290849,972.1588919
0.010275534,3.973499861,6910.308726,1562.215265,241.509487,0.478952977,957.1904831
0.010279922,2.495908249,6774.73621,1462.911536,236.9427044,0.529182422,1701.934782
0.010280057,0.61788808,2808.163413,220.2208177,41.057284,0.758116378,2006.051422
0.010281673,1.962704357,15062.45473,808.5133299,129.0427699,0.202365937,1211.789778
0.010283873,0.342775138,2385.700645,2594.394933,20.07244425,-0.175325877,10492.19186
0.010286592,3.063496205,13825.34671,5000.244255,235.2471871,0.085884583,2555.575311
0.010287166,1.01293273,2303.811307,1433.225301,128.2337153,0.354821135,4147.283766
0.010287172,3.963655093,18534.34882,1810.241046,331.6971856,0.338445756,697.1615902
0.010296877,3.078844211,14618.52168,894.4932095,233.4214065,0.346096833,708.5579465
0.010298058,2.090252774,6090.487937,1482.387621,181.3332192,0.450797807,2463.646626
0.010299915,3.644727056,17287.90201,3302.092431,319.7219713,0.251753681,1083.635819
0.010302788,0.971246519,9630.93289,1608.912271,111.6817971,0.073310349,4129.642836
0.010306617,1.734731627,7032.448873,4022.970227,191.8979623,0.048094482,3153.542389
0.010307873,2.763234288,17855.64495,1515.676015,276.6406909,0.178293145,857.4433959
0.010308118,1.961127663,10108.73496,2298.297225,214.1640703,0.163254256,1978.391393
0.010309075,0.988598895,9878.561386,352.5885921,110.3985741,0.731886618,1592.099617
0.010310513,0.599925433,1518.37002,1315.145338,102.3707417,0.235132409,5053.288504
0.010310674,3.636221696,14953.18283,2676.562934,267.0205931,0.176082292,1020.028172
0.010310916,1.025540264,3011.068771,292.3896798,44.93855179,0.780942335,1575.288049
0.010311596,1.175293041,1137.088862,106.2321556,36.2644366,0.976275579,533.7304651
0.010314866,1.967885887,9355.696398,3221.987346,225.5916945,0.094015139,2480.802079
0.010315414,3.630000027,17438.29389,1010.971668,194.8774162,0.183708588,716.2248302
0.010321391,1.929186096,6553.295681,761.680572,66.82469028,0.723723171,1988.079513
0.010322087,2.207417925,592.6562695,209.7295447,47.79169962,0.860868096,522.1728631
0.010323823,3.909905937,20320.12233,976.5598531,226.5181831,0.236880162,679.8761431
0.010326171,5.020795254,5967.866956,2045.18657,268.5992624,0.440516927,834.4504841
0.010327753,1.981447455,17251.73318,1540.611809,292.279193,0.073612096,1132.895933
0.010329548,3.963752965,9593.0486,1076.815059,233.9871155,0.442899867,784.7169805
0.010330513,4.173640554,20358.26954,968.9898599,262.5850015,0.218034474,552.2912558
0.010332074,2.967154254,15294.98401,1689.335583,228.4864687,0.19641195,1073.263161
0.010332201,2.923194047,7202.7186,474.8254901,191.5738024,0.953892648,731.1061829
0.01033273,1.993713679,13784.33489,2736.983068,127.49668,-0.024453223,3250.293309
0.010334225,1.964501251,17178.42619,788.3988462,138.4787135,0.123282166,1193.51159
0.010335906,1.008491595,13580.33952,1946.583014,194.8044755,-0.056603772,3289.15029
0.010336927,1.775295928,14687.70277,1687.701425,291.2573066,0.182184369,945.3532834
0.010337367,1.484596282,8158.986401,1749.824691,132.4576368,0.192413995,2847.961678
0.010344704,4.991279685,12072.14212,6819.306244,309.4078364,0.299373028,1415.298702
0.010351416,2.059263711,17239.31643,977.5824055,224.6622569,0.041514462,1043.99552
0.010352695,1.986044046,13821.05539,2703.72257,236.3304049,0.032136709,2015.180622
0.010353948,3.746871839,18671.83619,1105.779315,214.2701318,0.230611696,689.9432609
0.010355854,2.061087014,3143.994371,293.2583552,148.8337957,0.951138708,731.1077677
0.01035721,2.011798265,15852.13024,513.5765779,130.6819799,0.36814523,885.8077434
0.010359511,2.000860185,9676.0548,1843.02546,141.7016312,0.17203988,2365.209733
0.010360965,1.006522176,7141.58088,529.1491043,228.065094,0.786266372,1965.791138
0.010360974,0.571300302,1858.961492,231.0363388,41.41829352,0.71817057,2060.800762
0.010363929,1.004251507,16781.70841,669.8112923,105.9770865,0.110961369,2138.533264
0.010364133,3.0712026,19442.45477,1604.220615,264.4297381,0.145698486,1074.810982
0.010364802,2.201445786,3145.629281,1283.52134,139.304362,0.563744867,2031.290608
0.010368736,3.086254724,7010.848805,6717.85159,274.3975787,0.199332578,2300.74998
0.010369262,2.626376071,1375.847334,334.9203159,59.15812866,0.829571746,766.2181007
0.010370097,0.980049043,6757.847091,423.1092212,147.8622952,0.78563329,1951.314452
0.01037052,3.012632388,18452.77289,993.5459695,348.1281736,0.450147786,381.3514959
0.010371154,0.992365718,13531.47683,606.5275086,90.21717982,0.204068451,1976.341744
0.010376668,3.919076013,17727.30484,1339.977181,243.2374395,0.170775103,732.9039686
0.010380377,3.748941948,10003.6915,1976.282987,301.0716691,0.32571437,735.7797937
0.010381021,3.61616302,6850.161034,1478.05054,228.6093782,0.54237033,1111.066412
0.010383303,5.015508142,15337.68739,866.5306151,245.8000351,0.498017258,423.8568095
0.010385675,2.495720403,1860.87131,329.6337714,54.26098248,0.832500695,776.3797555
0.010387193,1.976168281,13266.30577,843.7064184,107.3284297,0.29006231,1473.419827
0.010388145,4.850468595,17716.1174,1630.794682,334.4500097,0.41941836,404.2767979
0.010388545,3.107652035,13467.58473,2752.72486,314.0861374,0.159445355,985.0374863
0.010388762,1.956870057,7156.451116,2539.082293,148.8827515,0.164451422,2837.309269
0.010389745,2.040052885,9785.780465,1007.39806,116.1766356,0.406356,1772.802669
0.010391966,4.712964834,16059.16283,2787.040422,345.4256252,0.323291421,697.2985082
0.010392155,3.141138796,432.7135629,283.4409907,81.05364036,0.848881552,484.8838383
0.01039913,4.948034921,16940.40387,1579.643709,242.2230263,0.303400747,689.9552349
0.010400013,0.602266225,2604.855656,430.2370062,53.00197584,0.67970508,3579.805934
0.010403406,1.019539929,13914.77614,1672.363583,128.7658154,-0.118803288,3481.145277
0.010403544,5.019593913,4925.204916,3268.977938,160.7841314,0.335548094,1763.526612
0.010403613,3.173733066,1747.413607,271.6053354,135.0978905,0.979602426,495.360764
0.010403781,0.348166197,1654.88002,1595.170242,19.48426318,-0.061887264,7958.419934
0.010405046,0.607139303,3002.042717,502.5737299,53.90882406,0.642723538,3780.49367
0.010406838,1.032924549,11346.54171,1431.378703,143.644712,-0.060365685,3345.376957
0.010408528,2.210394729,2879.613605,726.9791222,99.15880962,0.69930159,1498.50243
0.010415905,1.981869165,14464.70337,1162.263803,132.2249065,0.06593838,1628.434863
0.010417325,5.114628142,8314.529584,2100.3386,249.6292615,0.429742665,831.1291492
0.010426753,3.009817467,13878.86529,480.4209245,142.2123185,0.494274265,671.1544552
0.010429525,1.974381178,11371.91413,960.1792334,124.5360544,0.330115077,1658.663902
0.01043662,1.964718889,13921.63923,2102.578041,129.2581912,0.002849484,2606.930436
0.010438228,5.949385078,15568.04913,1579.782111,223.8539137,0.263061369,639.9434481
0.010439253,1.544858645,3530.475242,1020.123097,124.6157484,0.587783045,2505.001608
0.010439552,3.885879754,18833.73232,2386.432321,216.9505852,0.020279874,1385.947196
0.010440256,0.601333706,1234.506415,566.5308011,59.49593763,0.519133456,3893.348037
0.010440934,1.042564731,1135.589858,222.9317212,103.8543805,0.906083167,1071.874174
0.010444499,2.647194039,1393.154442,580.0836107,87.14126312,0.685385557,1030.771103
0.010448086,1.46317071,4205.849519,448.6281983,90.99281699,0.819944907,1430.797786
0.010448455,1.856396847,15208.54026,1360.684396,289.6353416,0.240690805,963.7510089
0.010450082,2.255029398,1637.891883,474.8745572,71.65300599,0.803186836,1058.453652
0.010451935,6.160235714,15166.85553,2628.861775,272.9017525,0.239731135,759.8869435
0.010453086,2.481528239,2477.974658,1881.033679,157.4897165,0.415282991,2177.223474
0.010453523,2.89489984,3019.509801,428.4168494,125.1886443,0.901765968,773.6298288
0.010454759,6.022762659,9652.156586,2867.963759,270.0399856,0.337528371,881.0176639
0.010456148,4.146956648,15509.4969,1557.525177,119.419378,0.105206126,1222.09472
0.010457355,0.986651608,2959.643015,280.3041743,48.54373201,0.748916147,1518.119665
0.010460087,2.091802846,14068.565,2232.889555,117.9348466,-0.032195742,2931.153699
0.010471719,0.991536227,626.3003366,99.09620435,51.12026762,0.843973583,629.0614416
0.010472221,2.916460203,12447.63418,390.1148163,209.0991272,0.800981062,474.3197109
0.010473381,3.953824957,9963.3882,1072.239001,284.9428551,0.55272766,612.6022006
0.010474867,2.943440158,18054.7684,649.9635325,346.0535927,0.515531223,320.0601708
0.010478333,2.040736819,15610.04687,6106.005567,334.692079,0.211074438,2268.634314
0.010478961,2.945400245,7042.608184,1509.571693,208.0442432,0.494633534,1379.707747
0.010480029,1.56877492,2938.248594,398.9533441,64.8538894,0.85959541,1499.917706
0.010480093,5.974732489,13846.61337,491.1472318,292.4719082,0.570162489,209.247333
0.010484347,1.53790338,6967.845408,738.7766355,81.8972042,0.593328727,2021.671674
0.010489164,5.664431429,10459.93658,1504.884548,226.7260454,0.388171649,699.8729914
0.010489567,1.008888861,12034.10585,604.9656401,117.8617138,0.377724875,2178.340168
0.010493595,1.784331005,14074.59787,666.2190476,321.119547,0.515688772,637.4707513
0.010494107,1.779020004,14255.04543,975.9760784,264.6481276,0.284431451,915.511831
0.010496423,3.7252516,19481.26036,3401.35636,300.7606724,0.113984128,1481.887386
0.010503135,1.912369946,5178.689102,1525.279897,236.3235095,0.572020306,1756.634249
0.010504951,1.03813196,7609.489347,1440.519496,160.8567683,0.115106375,3307.576526
0.010507134,2.933802305,12196.09367,1563.567306,324.8498173,0.369482096,659.6781592
0.010508474,3.551504093,17629.88784,2606.123176,171.4223716,0.045741712,1943.674986
0.010510864,6.207299805,12710.94558,1589.789029,273.5083223,0.306576322,516.9822464
0.010515695,0.957787384,15586.43751,2725.542444,321.5872447,0.08919595,2100.152321
0.010518825,5.664023409,11730.83025,1522.419094,164.5046935,0.341339657,797.7128273
0.010520182,4.089675233,7993.742198,2015.435433,199.6201629,0.38210542,1325.059106
0.010520503,3.758879687,15586.59331,2442.662328,313.9507413,0.273208466,765.1886487
0.010524789,1.004536487,17195.11856,1007.830401,182.0075091,-0.31350025,1859.930448
0.01052494,0.838613544,7040.623933,1901.4893,247.3725851,0.207207722,2805.440763
0.010526438,0.937542118,4225.643532,1703.717577,37.94957297,0.14164595,5041.654884
0.010529382,0.590111698,1509.408896,239.1059852,41.72734821,0.71400999,1940.35196
0.010530531,6.441708961,18472.86959,1061.724532,199.012134,0.256162336,479.3008482
0.010533536,1.03363092,6860.042614,1522.575068,138.8604813,0.130605244,3658.368024
0.010533598,3.8684993,6632.703814,2034.116547,258.4228472,0.398807193,1058.972144
0.010540819,2.828279808,11621.33099,2052.887567,292.4030265,0.244094637,965.2748541
0.010544295,3.66555192,11850.92638,2034.579053,227.6795728,0.195058773,1094.423178
0.010545712,6.457088692,7840.604873,965.8231574,199.2447175,0.669267722,670.0281859
0.010546574,2.958549057,18922.28853,1893.192911,308.2329908,0.127849707,995.3130663
0.010546763,3.935701202,11689.97604,2033.571322,151.2823755,0.163194296,1421.674572
0.010548252,3.799725962,19263.33149,2145.327432,196.7876668,0,1408.508713
0.010549767,1.024424553,2088.777262,709.7655201,51.83522707,0.513482553,3010.5993
0.010553824,2.93609861,13773.50727,1941.058368,324.8945903,0.257376705,691.9167136
0.010557252,6.06663814,5983.073019,497.4958785,178.4622079,0.949552879,428.0122717
0.010557277,2.495478944,2367.942822,1313.507826,125.9722839,0.513415787,1809.494839
0.010560717,3.962084326,14645.05114,1562.134346,161.7783974,0.120019648,1039.093931
0.010566944,5.102029289,13731.11754,1877.184705,231.100964,0.261460834,772.8598838
0.010568652,2.488725372,720.2967258,449.0953644,60.66674358,0.653343761,766.667618
0.010569486,2.965398881,19378.07072,1545.973034,336.5024454,0.318743943,575.3418956
0.010587573,3.979315005,16026.42422,1577.231928,202.0599904,0.176537099,1009.412381
0.010588005,3.749195865,15616.35019,2420.131969,208.7725177,0.098102571,1404.546296
0.010589192,1.970772477,13476.17066,531.8478312,97.88227512,0.335424595,1116.989985
0.010592158,2.029272337,14462.66968,501.1135347,306.3858781,0.565186665,571.1284623
0.010592593,3.045721106,19200.21501,500.5755536,299.0585653,0.38043726,312.6278593
0.010592616,5.027388171,11685.04456,1017.588038,243.8368426,0.450777349,545.9432364
0.010596211,3.677797009,10716.25596,6154.116732,233.6198976,0.051995515,2600.380629
0.010597249,4.3531658,16031.01794,1626.968422,143.9437952,0.12892852,1191.678852
0.010598431,1.046065923,7127.239806,2783.344833,189.2435421,0.021339408,3930.228404
0.010600384,1.02548566,15282.02893,1514.960068,296.6892692,0.058048644,1413.720181
0.010601911,2.991635021,13621.42101,1022.136458,220.5565998,0.328625152,920.3972151
0.010602673,1.246069236,3388.853631,304.5823845,55.42601449,0.876854186,1599.691988
0.010612639,3.828631939,5719.816986,1023.727102,184.5252393,0.686329496,1056.76451
0.010615442,4.16449502,15723.35615,1606.980097,120.1318848,0.105910819,1245.906168
0.010615585,6.217336635,19400.24609,974.2931597,288.2685018,0.371271758,348.7266287
0.010618224,2.631650563,2900.175803,327.2687869,54.5358284,0.91925505,734.1155359
0.010620984,2.051262159,14486.71189,437.5789731,184.3313241,0.641775996,782.38044
0.010624465,3.150684369,17172.96227,2702.32936,285.7421961,0.173646201,1296.113042
0.010626557,3.046034962,20759.03167,1024.465031,320.2772828,0.28641758,478.8211061
0.010630076,5.868876908,15840.40026,2113.911555,302.6749023,0.306905297,505.9788847
0.010630638,1.031470277,14399.17313,1455.774165,228.1154262,-0.041745392,2053.950087
0.010634563,1.002397458,13862.19109,1460.980073,264.4443173,0.040102616,1827.814902
0.010634666,3.099242284,9852.281961,2724.992197,286.6174095,0.261306888,1302.7158
0.010635768,5.893356218,11875.39113,2724.578318,281.8744926,0.26122817,716.8286186
0.010636235,2.954038446,8055.291102,2866.846509,278.2985539,0.328614345,1327.672551
0.010642036,3.161707812,13900.89237,993.948768,339.9482025,0.388707142,484.8437113
0.010650118,4.913826994,12067.53667,1025.438261,276.9746305,0.46253422,427.2620484
0.010659818,2.023547361,17159.59655,2648.294151,271.0217743,-0.016349041,2097.137334
0.010664773,0.991147303,8069.512092,1555.716201,249.9176056,0.27845815,2322.48501
0.010666676,2.991968926,17630.10634,2642.254259,357.7560055,0.276342176,907.9078973
0.01067002,1.025750537,12068.93156,2659.074051,289.0728752,0.057298232,2391.893928
0.01067173,5.659798169,13532.80649,483.4340962,235.4187745,0.553709653,259.2409046
0.01067615,1.901876471,13614.85753,661.6116244,261.5625281,0.391428907,749.0571018
0.010678506,4.033302962,14595.40411,2040.165769,307.0573138,0.249280399,724.8975122
0.01067913,3.643494023,19816.77563,723.3623435,152.2640936,0.335047764,688.8383219
0.010680403,3.730709662,14650.15917,3525.618209,263.7351094,0.133863062,1576.539083
0.010681662,1.899729814,14557.96555,1110.40593,276.3503302,0.290115836,902.85987
0.010682397,3.868580125,9549.352499,2255.798406,175.5360816,0.217452927,1521.941863
0.010685924,1.009742747,9980.86107,2066.750688,119.9625322,-0.049310934,4563.0031
0.010686167,2.001065153,17306.6078,1149.256339,217.3828081,0.029170178,1148.788611
0.010687573,2.11204772,11350.02318,2641.702953,221.9874428,0.110426319,2014.169394
0.010688616,5.842388714,11272.14825,512.8648779,231.5237217,0.67350421,314.2187248
0.010688907,3.025051377,11580.34953,963.8885071,255.152809,0.417910191,770.2176167
0.010696104,3.161569022,19755.41965,1014.932293,327.1476563,0.291642508,496.1814161
0.010698357,4.080560809,13807.75173,1490.597403,317.7690421,0.341641729,512.0109862
0.010701529,1.945420878,18305.07144,567.4939669,173.2788572,0.199077289,811.4933024
0.010705663,1.031651636,7761.394514,2654.291853,140.4832637,-0.031906378,5007.189051
0.010708048,3.791341583,17480.64074,1258.704583,235.7516228,0.191283509,663.3838079
0.010708133,6.007886065,13659.49398,1575.270968,255.6918393,0.300882225,560.0010518
0.010709282,0.961629078,14937.39938,1957.742864,233.5839306,-0.120019596,2833.762309
0.010710129,3.807506729,9673.173157,663.0867517,180.341739,0.761812083,749.1593722
0.010710467,1.013012491,14805.17463,1971.92126,134.9510665,-0.224229502,4250.336778
0.01071093,3.746819527,16001.66598,1242.856134,238.7386013,0.236564468,722.8430804
0.010712433,3.019594638,17213.34764,1015.999241,258.5948605,0.245946921,697.3495409
0.010714349,0.976773885,11547.39415,2736.146352,252.0576625,0.012804898,2613.891309
0.010715183,0.982019329,12195.86033,2737.782784,251.3500477,0.002024825,3308.893465
0.010718686,3.952787452,13867.47116,2817.00723,275.7867717,0.175409464,1219.892331
0.010723578,1.031463833,5934.576474,1590.376298,103.0019886,0.121315531,3784.584496
0.010726921,2.541997261,6693.368652,1486.134962,200.911041,0.524493622,1814.888359
0.010728314,1.983391202,13846.5286,1025.496588,182.1230539,0.201414074,1365.12127
0.010728622,3.06504991,10056.5837,5196.52465,205.2453226,0.062100953,2583.409739
0.010732162,3.130934356,16783.5246,526.9217637,261.3006542,0.446709751,420.4866216
0.010735691,3.816616485,14935.74945,1005.301563,284.1605563,0.364350772,486.7975192
0.010742725,0.953541451,11586.72096,1984.890378,116.1901174,-0.088355202,4654.359806
0.010745326,5.910366868,9649.314971,2074.87857,276.9450916,0.348885307,582.967731
0.010752316,3.001728308,7492.686716,507.1542714,280.9381919,0.913659772,610.0029373
0.010757466,5.837476199,15479.65654,1038.0816,245.7634422,0.381052211,402.9095557
0.0107617,2.999354591,12698.1849,1601.426158,304.4803594,0.308925787,797.5864965
0.01076208,6.500393452,17148.82659,968.021846,308.347749,0.316000318,300.8613602
0.01076253,2.972900667,14994.0597,1941.154873,336.3665598,0.308482386,595.0717352
0.010769167,5.813328107,13004.50362,2588.659356,252.6866545,0.230562741,798.2652909
0.0107742,5.872963999,9723.38115,2598.630245,290.6183172,0.36102185,718.9103547
0.010778173,5.868453637,19754.30513,2655.195481,313.3677246,0.329257779,676.7320119
0.010788148,0.947865862,17659.55602,2084.039996,195.940615,-0.32294239,3319.698006
0.010793202,5.982879903,13582.92172,2008.125124,305.9421005,0.328584412,415.4966328
0.010794713,4.837081055,19099.20208,2038.965633,269.6851244,0.238154778,885.6868737
0.010800072,2.005829347,18241.28274,520.5997878,174.5640876,0.27514648,776.5179816
0.010801203,1.012408791,14415.85241,2157.65775,189.4764015,-0.091446266,3479.040992
0.010802502,6.269105456,15071.98571,2043.874899,232.9842094,0.253109274,748.5204197
0.010805823,2.161882427,5934.97229,556.5699642,222.5768822,0.853219326,1243.467153
0.010807577,3.092447531,5666.948521,1585.108333,267.3213394,0.540851491,1258.360174
0.010812151,3.81231361,14309.896,3457.697403,305.4619574,0.19190508,1070.106449
0.010812635,3.702024047,15335.24888,2345.976154,161.1331016,0.101279916,1447.433339
0.010812742,6.324275113,18773.77445,1048.605702,228.1315549,0.250832185,397.9153779
0.010816979,4.03258946,15089.03445,2659.845267,310.365547,0.227729443,981.6681101
0.010819915,4.06237948,11518.47819,2793.694976,291.4776535,0.227347407,847.6481398
0.010820193,6.024874695,17857.24694,2955.907417,325.537742,0.340202983,849.6165029
0.010823445,2.853371186,6930.795222,1021.963446,110.2763687,0.60453365,1485.198858
0.010826863,1.975105023,18445.2841,2858.098215,308.2042624,0.071294514,1736.621154
0.010827735,5.271395952,7798.650192,982.6599213,254.0411174,0.645196443,607.3563428
0.01083678,3.059591761,6159.773366,1927.656801,235.3654494,0.388813632,1634.523066
0.010836851,4.137938484,9337.143535,2041.669306,243.7660504,0.318996563,1128.398454
0.010843275,3.060809801,19151.01457,1479.372074,303.1038527,0.170734444,793.9085734
0.010859344,4.249007805,8127.920185,1042.913721,230.0169301,0.63727655,797.72703
0.010861059,1.923770705,6049.913161,1091.452736,259.3977982,0.638690602,1573.628676
0.010862746,1.000087779,14788.51097,2635.537101,316.0761614,0.101010855,1827.266244
0.010865563,5.616843158,11106.76016,2082.923286,313.3241383,0.323131298,405.9070191
0.010877714,1.0145893,9516.158857,2091.522694,190.8169847,-0.00404715,3531.837513
0.010878742,0.969302403,14833.58401,884.8119927,149.823547,0.000994675,2442.024844
0.010878933,2.984913163,20264.77831,1547.427855,313.6659062,0.163332276,763.6047434
0.010880811,0.990199803,6885.673982,2080.472055,263.1393588,0.237311747,2661.453965
0.010882726,0.974549004,13489.72105,2755.685983,196.2213746,-0.104411825,4493.31637
0.010887926,4.894345951,13804.31926,985.9958583,313.5525021,0.428801805,404.4177208
0.010887955,4.958198165,18701.29937,2187.652077,284.1107468,0.274918126,775.5838917
0.010888789,2.976066823,19559.58105,1040.908219,334.4721144,0.342164944,408.4597754
0.010893494,6.127241332,13234.73217,3714.455631,310.845386,0.300791381,872.7317589
0.010897016,5.939193283,14423.30746,1027.533905,284.5320465,0.414090246,366.6840526
0.010898433,6.039447059,12845.38926,1053.60754,137.5556194,0.420490559,658.7992713
0.010898484,4.979068694,13825.69199,1514.547381,307.0134011,0.336637853,489.6048167
0.010903708,5.750975884,11717.01287,1540.159382,215.6795942,0.361379985,678.0051299
0.010907103,3.644769047,20616.09544,1965.167887,333.2832862,0.350198321,670.1272754
0.010910465,3.893805951,14302.6275,2473.61345,189.9044055,0.09781621,1510.756689
0.010910948,0.833131444,7173.14375,3937.109935,219.2966421,0.019791937,3998.474708
0.01091295,1.000971886,16378.28324,953.6175,226.7897665,-0.005214314,1893.098161
0.010923645,6.128832163,18917.81463,2965.433573,335.7280254,0.384878974,539.1268594
0.010928056,0.88045198,7264.035697,3866.965218,211.9348895,0,4449.955088
0.010930965,3.064428547,15796.86513,1964.711462,306.7579974,0.210203762,897.1984532
0.010934728,0.963493099,14291.57479,1486.415619,164.6371101,-0.074352054,3305.677788
0.010939114,1.04814205,297.3159247,132.2962046,30.18395676,0.701422179,749.3282852
0.010944623,4.23054849,7886.232671,987.391515,219.3928312,0.630768748,886.2090982
0.010951018,6.148446313,12974.07347,3777.67995,323.6152796,0.300556083,806.3880866
0.010955634,1.727442334,7411.383785,4020.814622,286.4019557,0.19281077,2263.0868
0.010956241,6.211860115,9414.134613,1040.477877,121.5827949,0.50107246,691.8793654
0.010963389,1.008728942,13521.16313,984.5829812,288.6695798,0.246529121,1290.520529
0.010967033,5.04418652,17307.50018,990.9352519,248.0048516,0.307904836,484.9588193
0.010970033,0.973645036,9432.879571,2730.214128,254.0458419,0.072684016,2688.120231
0.010974531,6.09771547,12739.51862,2078.578753,309.9815519,0.281243196,425.0748907
0.01097726,0.99393422,15587.53746,2832.385384,244.6415493,-0.090147665,3999.743638
0.010991513,5.772784785,12029.42212,1506.900933,303.8015468,0.336735358,346.452553
0.010991843,4.033512141,15242.40632,2033.245039,330.5638684,0.310000295,476.6922485
0.011005114,2.893890344,7691.692456,515.929686,274.7000413,0.916860192,618.6852518
0.011007859,1.952777823,13317.34586,985.7857559,242.5932725,0.276809545,1021.17165
